"Gene_A"	"Gene_B"
"NASP"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"NASP"	"H3-3A|H3-3B"
"NASP"	"HIST2H3A|HIST2H3C|HIST2H3D"
"CENPA"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"MCM2"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"MCM2"	"H3-3A|H3-3B"
"MCM2"	"HIST2H3A|HIST2H3C|HIST2H3D"
"CLK3"	"RBMY1F|RBMY1J"
"GSK3B"	"DEFA1|DEFA1B"
"MEOX2"	"GOLGA8F|GOLGA8G"
"MEOX2"	"FAM74A4|FAM74A6"
"APLP1"	"SMN1|SMN2"
"PLXNA3"	"SMN1|SMN2"
"HNRNPF"	"HSFY1|HSFY2"
"CRIP2"	"SMN1|SMN2"
"HIRA"	"H3-3A|H3-3B"
"ATXN1"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"ATXN1"	"HSFX1|HSFX2"
"AIF1"	"HSFY1|HSFY2"
"HADHB"	"SMN1|SMN2"
"MLLT10"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"BRPF1"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"BRPF1"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"BRPF1"	"HIST2H3A|HIST2H3C|HIST2H3D"
"NAP1L1"	"HBA1|HBA2"
"SUMO3"	"SMN1|SMN2"
"GEMIN4"	"SMN1|SMN2"
"DEFA1|DEFA1B"	"DEFA1|DEFA1B"
"KRTAP10-5"	"FAM74A4|FAM74A6"
"KRTAP10-7"	"FAM74A4|FAM74A6"
"KRTAP10-8"	"FAM74A4|FAM74A6"
"KRTAP10-9"	"FAM74A4|FAM74A6"
"PTEN"	"HBA1|HBA2"
"ACTB"	"SMN1|SMN2"
"WDR5"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"HNRNPK"	"RBMY1F|RBMY1J"
"SNRPG"	"SMN1|SMN2"
"SNRPD1"	"SMN1|SMN2"
"SNRPD2"	"SMN1|SMN2"
"TMSB4X"	"SMN1|SMN2"
"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"	"H3-3A|H3-3B"
"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"	"HIST2H3A|HIST2H3C|HIST2H3D"
"RAN"	"RGPD5|RGPD6"
"RPS27A"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"GRB2"	"SLX1A|SLX1B"
"YWHAZ"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"EEF1A1"	"SMN1|SMN2"
"TUBA1B"	"SLX1A|SLX1B"
"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"HBB"	"HBA1|HBA2"
"HBG2"	"HBA1|HBA2"
"HBA1|HBA2"	"HBA1|HBA2"
"PRR3"	"RBMY1F|RBMY1J"
"RBM3"	"RBMY1F|RBMY1J"
"MPP1"	"SMN1|SMN2"
"BEX3"	"GOLGA8F|GOLGA8G"
"TLE1"	"SMN1|SMN2"
"ZBTB16"	"SMN1|SMN2"
"PSME1"	"SMN1|SMN2"
"PDE4D"	"GOLGA8F|GOLGA8G"
"DMPK"	"SMN1|SMN2"
"RBBP4"	"SMN1|SMN2"
"HMGXB3"	"SMN1|SMN2"
"KIF5A"	"SMN1|SMN2"
"USP4"	"SMN1|SMN2"
"MAPK8IP2"	"MAGED4|MAGED4B"
"IKZF1"	"FAM74A4|FAM74A6"
"PPIG"	"SMN1|SMN2"
"UNC119"	"SMN1|SMN2"
"TUBB3"	"SMN1|SMN2"
"GTF2H3"	"GTF2H2C|GTF2H2C_2"
"BYSL"	"SMN1|SMN2"
"CIRBP"	"RBMY1F|RBMY1J"
"CBX2"	"RBMY1F|RBMY1J"
"KPNB1"	"SMN1|SMN2"
"SETDB1"	"SMN1|SMN2"
"RABEP1"	"HSFY1|HSFY2"
"KRT31"	"FAM74A4|FAM74A6"
"RBMY1F|RBMY1J"	"RBMY1F|RBMY1J"
"TAF1C"	"SMN1|SMN2"
"CCDC85B"	"FAM74A4|FAM74A6"
"EZH2"	"SMN1|SMN2"
"SMN1|SMN2"	"SMN1|SMN2"
"CCDC57"	"HSFX1|HSFX2"
"QRICH1"	"HSFY1|HSFY2"
"FLJ13057"	"GAGE2D|GAGE8"
"MTUS2"	"FAM74A4|FAM74A6"
"SV2B"	"HSFY1|HSFY2"
"YAF2"	"XAGE1A|XAGE1B|XAGE1C|XAGE1D|XAGE1E"
"SLX4"	"SLX1A|SLX1B"
"TEX11"	"FAM156A|FAM156B"
"BANP"	"XAGE1A|XAGE1B|XAGE1C|XAGE1D|XAGE1E"
"GMCL2"	"GAGE2D|GAGE8"
"PHYHIP"	"MAGED4|MAGED4B"
"ERCC4"	"SLX1A|SLX1B"
"TNPO1"	"RGPD5|RGPD6"
"RBPMS"	"HSFY1|HSFY2"
"E2F7"	"HSFY1|HSFY2"
"THAP11"	"SLX1A|SLX1B"
"GMCL1"	"GAGE2D|GAGE8"
"HSFY1|HSFY2"	"HSFY1|HSFY2"
"MUS81"	"SLX1A|SLX1B"
"UBE2O"	"XAGE1A|XAGE1B|XAGE1C|XAGE1D|XAGE1E"
"PSME3IP1"	"HSFX1|HSFX2"
"IARS2"	"HSFX1|HSFX2"
"RBFOX1"	"HSFX1|HSFX2"
"HSFX1|HSFX2"	"HSFX1|HSFX2"
"CDY2A|CDY2B"	"CDY2A|CDY2B"
"CDY1|CDY1B"	"CDY1|CDY1B"
"CARS"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"HIST1H2BK"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"GARS"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"CCDC151"	"RGPD5|RGPD6"
"SMCHD1"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"SMCHD1"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"H3F3A"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"B3KNW7"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"E7ETM7"	"SMN1|SMN2"
"MEN1"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"MEN1"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"CBX4"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"TAF4"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"CCRL2"	"AMY1A|AMY1B|AMY1C"
"NOP56"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"ARID1A"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"CDK2AP1"	"AMY1A|AMY1B|AMY1C"
"KMT2D"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"KLF11"	"BOLA2|BOLA2B"
"U2SURP"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"HMGB3"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"PPM1G"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"HDAC3"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"MAP3K7"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"HNRNPR"	"SMN1|SMN2"
"PRPF3"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"PRPF3"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"PLRG1"	"RPL9|RPL9P7|RPL9P8|RPL9P9"
"PLRG1"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"RAD21"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"RAD21"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"SMARCA5"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"SMARCA5"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"DOK2"	"H2BC4|H2BC6|H2BC7|H2BC8|H2BC10"
"SYNCRIP"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"SYNCRIP"	"HBA1|HBA2"
"TSPAN3"	"ARL17A|ARL17B"
"PRMT3"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"DKC1"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"EDF1"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"DNAJA2"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"BRD4"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"TBL1X"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"NBN"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"FKBP6"	"RGPD5|RGPD6"
"MACROH2A1"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"MACROH2A1"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"NCOR1"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"PMPCB"	"AMY1A|AMY1B|AMY1C"
"PSIP1"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"EED"	"RPL9|RPL9P7|RPL9P8|RPL9P9"
"EED"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"BANF1"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"B3GALNT1"	"AMY1A|AMY1B|AMY1C"
"MTA2"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"MTA2"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"MTA2"	"BOLA2|BOLA2B"
"USP1"	"LGALS7|LGALS7B"
"PHF14"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"PRPF6"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"STBD1"	"AMY1A|AMY1B|AMY1C"
"KIF4A"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"NSA2"	"MAGEA9|MAGEA9B"
"POLR1A"	"RPL9|RPL9P7|RPL9P8|RPL9P9"
"NFATC1"	"H2BC4|H2BC6|H2BC7|H2BC8|H2BC10"
"BRD1"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"WIZ"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"MBD3"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"EGFR"	"HIST2H2AA3|HIST2H2AA4"
"PGK1"	"BOLA2|BOLA2B"
"MYC"	"LGALS7|LGALS7B"
"MYC"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"NRAS"	"HIST2H3A|HIST2H3C|HIST2H3D"
"HRAS"	"LGALS7|LGALS7B"
"LMNA"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"LMNA"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"FN1"	"RPL9|RPL9P7|RPL9P8|RPL9P9"
"FN1"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"FN1"	"HBA1|HBA2"
"FN1"	"HIST2H3A|HIST2H3C|HIST2H3D"
"ESR1"	"CKMT1A|CKMT1B"
"ESR1"	"RPL9|RPL9P7|RPL9P8|RPL9P9"
"ESR1"	"LGALS7|LGALS7B"
"ESR1"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"ESR1"	"SMN1|SMN2"
"ESR1"	"GTF2H2C|GTF2H2C_2"
"ESR1"	"HIST2H3A|HIST2H3C|HIST2H3D"
"ALDOA"	"CKMT1A|CKMT1B"
"CSTB"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"APP"	"HIST2H2AA3|HIST2H2AA4"
"SLC25A5"	"RPL9|RPL9P7|RPL9P8|RPL9P9"
"RPLP1"	"RPL9|RPL9P7|RPL9P8|RPL9P9"
"RPLP2"	"RPL9|RPL9P7|RPL9P8|RPL9P9"
"PRKCB"	"H2AC11|H2AC13|H2AC15|H2AC16|H2AC17"
"PRKCB"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"PRKCB"	"H2BC4|H2BC6|H2BC7|H2BC8|H2BC10"
"PRKCB"	"HIST2H2AA3|HIST2H2AA4"
"PRKCB"	"HIST2H3A|HIST2H3C|HIST2H3D"
"KRT18"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"LCK"	"H2BC4|H2BC6|H2BC7|H2BC8|H2BC10"
"C2"	"C4B|C4B_2"
"POLB"	"H2AC11|H2AC13|H2AC15|H2AC16|H2AC17"
"NPM1"	"RPL9|RPL9P7|RPL9P8|RPL9P9"
"NPM1"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"NPM1"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"TPM3"	"CKMT1A|CKMT1B"
"EPHX1"	"CKMT1A|CKMT1B"
"EPRS1"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"HNRNPC"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"RET"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"TPM2"	"CKMT1A|CKMT1B"
"ERCC1"	"SLX1A|SLX1B"
"SNRNP70"	"SMN1|SMN2"
"VIM"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"RPS17"	"RPL9|RPL9P7|RPL9P8|RPL9P9"
"PARP1"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"PARP1"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"ALDOC"	"CKMT1A|CKMT1B"
"H2AZ1"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"H2AZ1"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"H2AC11|H2AC13|H2AC15|H2AC16|H2AC17"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"UBC"	"RPL9|RPL9P7|RPL9P8|RPL9P9"
"UBC"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"UBC"	"SMN1|SMN2"
"UBC"	"HIST2H3A|HIST2H3C|HIST2H3D"
"RO60"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"HSPA8"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"FGFR1"	"BOLA2|BOLA2B"
"TOP1"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"TOP2A"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"CDH1"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"XRCC6"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"XRCC6"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"XRCC5"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"XRCC5"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"ITGA4"	"RPL9|RPL9P7|RPL9P8|RPL9P9"
"ITGA4"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"ITGA4"	"H2BC4|H2BC6|H2BC7|H2BC8|H2BC10"
"ITGA4"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"ITGA4"	"HBA1|HBA2"
"ITGA4"	"H3-3A|H3-3B"
"ITGA4"	"HIST2H3A|HIST2H3C|HIST2H3D"
"ITGA4"	"BOLA2|BOLA2B"
"UQCRB"	"RPL9|RPL9P7|RPL9P8|RPL9P9"
"RPA2"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"H2AX"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"H2AX"	"HIST2H3A|HIST2H3C|HIST2H3D"
"CREB1"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"H1-2"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"H1-2"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"RPL35A"	"RPL9|RPL9P7|RPL9P8|RPL9P9"
"RCC1"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"RCC1"	"RGPD5|RGPD6"
"VCAM1"	"RPL9|RPL9P7|RPL9P8|RPL9P9"
"VCAM1"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"VCAM1"	"HBA1|HBA2"
"VCAM1"	"HIST2H3A|HIST2H3C|HIST2H3D"
"NCL"	"RPL9|RPL9P7|RPL9P8|RPL9P9"
"TNFRSF1A"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"ERCC3"	"GTF2H2C|GTF2H2C_2"
"NFKB1"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"NFKB1"	"H2BC4|H2BC6|H2BC7|H2BC8|H2BC10"
"RAB5A"	"SMN1|SMN2"
"MSH3"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"TAF1"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"OSBP"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"FBL"	"RPL9|RPL9P7|RPL9P8|RPL9P9"
"FBL"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"HNRNPA2B1"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"TUBG1"	"LGALS7|LGALS7B"
"TUBG1"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"AKAP5"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"MCM3"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"BRD2"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"U2AF2"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"RPL13"	"RPL9|RPL9P7|RPL9P8|RPL9P9"
"YWHAQ"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"RPA1"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"APEX1"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"APEX1"	"SMN1|SMN2"
"ELK4"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"ELK4"	"H2BC4|H2BC6|H2BC7|H2BC8|H2BC10"
"ELK4"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"ELK4"	"H3-3A|H3-3B"
"ELK4"	"HIST2H2AA3|HIST2H2AA4"
"ELK4"	"HIST2H3A|HIST2H3C|HIST2H3D"
"SMARCA1"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"ARID4A"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"PEBP1"	"BOLA2|BOLA2B"
"PPP2R1A"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"DNAJA1"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"YWHAB"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"HIST1H2BB"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"HIST1H2BB"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
"MCM4"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"MCM4"	"H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12"
