gene_name	log2FC
CMTM5	-1.24067363139621
SPRY1	-1.78622617542747
AMTN	1.71335752419429
TAS1R3	2.17200347477628
C11orf96	-1.13971751917255
ERMP1	1.12999677084845
WNT7B	1.80722046788263
OTX2	1.48686341638612
GRM8	3.00303446727253
SNRPB	1.27355975781365
PRDM8	-1.31731877076655
GALNT15	-3.18884589787618
NUDT1	1.10142640730788
CLEC2A	2.06245037306867
ETV7	1.96681860859705
H2BC11	2.90317529173777
NCCRP1	2.12513716483963
NAALADL1	-1.16899856173109
CLEC18B	1.59356274186561
ZNF695	3.13791298924586
HMX2	5.12765116282262
KCNJ11	1.15106593165986
MYMK	1.7050693883311
ABCA9	-3.34814704951841
CSRP1	-1.29834553488549
SLC26A3	-1.72108067635999
RET	2.90202379416106
DOK7	2.33099611331332
IFITM10	1.15312563359279
C5orf47	1.02150121314791
MEF2C	-1.36975736254234
ALG1L	2.2118434161259
XIRP1	3.14497512853065
GSPT2	-1.09381089648967
FSCB	2.24105210022393
UPK3BL1	1.1116300074548
LHX6	-1.75411990842824
SOCS2	-1.2697518271033
C2orf88	-2.14380387024721
ZNF124	1.00733372545342
MOCS1	-2.12884706942899
TCL1B	5.99405581367233
DNMT1	1.01876066800613
SLC2A14	1.39669349211562
OBP2A	1.79260357383028
SLC26A9	2.43352488015917
FAM205C	-2.22273517382511
ACSL4	-1.20047528690481
LRRIQ4	2.06335591515417
GPR18	1.53119587453136
TRERF1	1.0225118841466
PNCK	2.5996984049407
RNASE1	-1.49689702735038
KLRG2	1.83239753291027
PAQR5	1.11318196608265
H2AP	2.38556356256748
H2AC7	3.97342111307781
ART3	2.48263183688724
CAV1	-3.41661000956444
SAMD11	2.75455621745011
SERPINB4	2.0855292260669
IL4I1	2.68993380897598
B4GALNT1	1.24699791151378
MGAT3	-1.33680560290989
LCN6	-2.25329390246993
FAM72A	2.31209274245784
SERPINA12	2.23631722597919
GSN	-2.53652563785693
IL17REL	3.56934379697697
PERM1	1.2795911788996
TP53TG3B	-1.77210364190446
ATP2B4	-1.06636720176884
LBX2	1.70655736017071
VCX	2.72887321908317
HAGHL	3.4505106165435
IGFL3	4.05539761767114
BRI3BP	1.01773169461113
SGK2	-3.14060744466103
SLC24A5	2.56618246747764
TREML4	1.86966893356141
CDH5	-1.65959243477311
FOXO4	-1.0094523062829
SERPINA6	1.70511323808667
FERMT2	-1.95064878878886
SYNE1	-1.36089610794841
TMEM179	3.02473477979644
MESP2	1.46928316491218
PRR19	1.63210080503894
CRHR2	-1.5537303809444
TRIM29	-1.65256106675881
TMEM220	-2.13950177098507
DLX1	1.51530492467314
SBK1	2.235594282746
BMX	-2.7400891610208
PPP1R17	-1.32446735662401
KCNQ5	1.74769982925026
CLDN14	1.63796994184246
NRXN1	-1.35408697940582
COBLL1	-1.34356121466964
SSX2IP	1.2634152087142
CLEC14A	-1.33140796124305
JPH1	1.59336662362284
JPH2	-2.38535746182548
OAS2	1.66538827184619
ASCL4	2.80732370561209
ATP13A5	-1.58327891264795
ASTL	1.05149832499621
RAB5IF	1.03650245832245
PODXL2	1.723147223079
AGMO	-1.56283908030974
OTOG	1.93593494469793
ZBTB42	1.01046430910708
GDAP1L1	1.09766284942162
NYX	2.18368882895492
FOXM1	3.46898758440949
SOX12	1.81869707036562
NPR2	-1.58743240209844
TP53INP1	1.0840522868719
CARMIL3	1.06981214805974
TMEM215	3.7502017736531
LY6H	2.14116856157475
PROZ	2.24587004972184
FOXD4L3	2.90771821959073
BTNL3	-1.14265138900645
NLRP13	-1.63996691355701
EZHIP	2.21403128196205
CFAP77	1.69855835999187
PRELP	-2.05029265746045
CTNNA2	1.58339066513684
CLCN1	-1.00650441388325
APOD	-1.46909325581756
MYOCD	-2.34185591423658
CDHR4	1.55417955122032
E2F1	2.63163221094236
HHIPL2	3.11088517898363
HOXA9	-1.42871931551299
CASKIN1	1.68377334040216
POTEH	1.60934873943821
RELN	-2.68986088064288
CXCL12	-1.93387713350742
FAM111B	2.69219144081527
MBNL2	-1.09570407097311
H1-2	2.30593633919189
NKAPL	-2.74278258220266
RBPJL	1.59310533068899
SP140	1.28990788514534
SNTN	1.58913341703473
SUSD4	1.6956194099072
CAV3	-2.00603320063987
RGS6	-2.29868057926357
CCDC141	-1.94622573252904
SOWAHD	1.30869014078282
COL9A3	1.99069350068568
CORO2A	1.37989197018571
C19orf67	1.27537418832304
P2RX2	1.85149349314032
FAM25A	4.04175648845063
FXYD3	1.41258464307265
ENTPD8	2.70469817233021
SBK2	3.82486729951805
ERFE	1.798590206478
GAD1	2.91269965150402
C15orf48	1.88658814613514
RUFY4	2.35390513161731
TRPC6	-1.27890774398492
ALKAL2	-1.4674164014377
KCNQ2	1.09178409699845
PRR27	2.10794626754579
RCBTB2	-1.16519403582814
KLHL33	-4.0343330842617
NKX2-3	3.99961142808591
ECM2	-2.64219090522808
LEPR	-2.90616750322762
S100A14	2.66108551666698
C12orf74	1.39359032673509
LDLRAD2	-1.20065523731701
SPHKAP	-2.68241891636348
AK5	-2.36802745465393
NR3C2	-2.13508763617998
SMC4	1.56754642089908
IL1RAPL2	-1.01246586226965
SYNGR4	3.02476242624763
PCDH18	-1.77710679670759
ANAPC11	1.17507829056235
TNNI3	3.8985810348691
TSLP	-3.26078575226085
SLC15A5	-1.82231784845915
LYPD1	2.22803706091955
OR52B6	1.00272640006668
ADRB3	-2.29904838006011
TPRG1	1.56718719758504
CORO6	1.39953267930087
LIN28B	5.19752897183152
TBC1D28	1.26682629723365
ZAR1L	1.39233029122387
SKAP2	-1.18666726299603
BNC1	-1.08053560429075
GIPC1	1.02591330461571
FHL1	-5.06082161487375
STAT5A	-1.44767670602921
ACTG2	-1.90320572438554
C19orf48	1.18932401446022
KIR2DL4	1.92449467947257
SDSL	1.20294143718712
CENPL	1.3117588947661
MS4A1	1.89813917235945
LPAR6	-1.06078361104732
PPL	-1.22602811836819
FAM47A	1.34562388131149
GATA3	1.82650613770008
IKZF3	1.05839914455139
XAGE3	-3.60575430290792
MYLK	-2.20550852013848
F7	2.80701956583289
DRD2	-1.50577783768936
FBXO16	1.24960334399599
NPAS3	-1.03519891935937
ECM1	1.72514353009252
FCER2	-1.11142732962251
TMPRSS6	2.55271380547814
IL36RN	2.9950453610198
KNL1	2.74797163092759
LSR	1.59050224808394
LRRC15	3.78605759175051
HGH1	1.48335695957552
CAB39L	-1.18679891378228
CD5	1.28096794554736
ASIC4	1.03678608491847
RGS7	1.95884183837608
PTN	-2.37548194689592
WDR54	1.04042748661819
CACNA1H	2.28491359050563
GPAM	-4.45286311579895
STRBP	1.12042845513849
EXO1	3.41686530422066
CAMK2A	1.00450607850759
CISH	1.11360630322223
SLC23A1	1.71960097756702
SNCG	-1.74800009865368
C7orf57	1.86393241177115
AMELX	2.11391607993823
APOBEC3H	1.06894747940543
PROS1	-1.95460329605638
NXPH4	2.4828750032559
CLIC6	1.93316644559354
BPIFB6	3.72954803788579
POP1	1.08773682133293
P2RY6	1.51264364324675
PPEF1	1.61066838262029
NAV2	-1.26511660102867
NFAT5	-1.00642987981248
PARD3B	-1.14856624167086
ADAM33	-2.65198345075938
CNTN6	-1.58706471997941
DOC2A	1.44243732477635
SMAD9	-1.33395390789709
FAM189B	1.05588182873807
FSIP1	2.62963808667535
OR9A2	1.82440732045453
FOXP2	-1.82115666797978
GNAI1	-2.48179307067096
SPATA16	2.0784380400671
KIF25	-1.88595847380702
CNTFR	-2.64481269720159
FXYD1	-3.82760228696215
PDE1A	-1.18106372145235
DPYS	-1.36746517351212
NRCAM	1.11107909077506
ACAN	2.96044347020404
SLC37A1	1.25434448001227
CBS	2.28839333151602
TRPC7	1.61142692542977
PTTG1	3.2026238870567
TOR3A	1.01148120214188
SEC61G	1.12204933317896
BRCA1	1.07191944366029
TUFT1	1.48015254707692
KCTD14	-1.44852141230171
PAK5	-3.16860664944477
COL11A1	6.217768769866
COL17A1	-2.83669381547258
ARFGAP1	1.11580740919456
FOSB	-3.40198022265981
NPHS1	1.927020976618
GYG2	-4.1515020862803
HMMR	3.02625579819235
PLTP	-1.28628108237094
PID1	-2.47584721210561
NOXO1	1.72441640025948
TAP1	1.56564206977785
BPIFA1	3.14148106131428
SYT5	2.35412776519415
S100A4	-1.15472613135585
RFPL1	2.22375635070757
STMND1	2.22124206169734
ADAMTSL2	1.64602615494177
PDGFA	-1.17156070558062
COL13A1	1.06286735625046
HMGA2	1.38267609874692
STK31	1.23269627952646
ELOVL2	1.65195434721176
CRYBA4	1.12032537564506
PLAGL1	-1.63260429480707
CELF2	-1.92558575109761
SCARA5	-5.119056975478
PLSCR4	-2.12033245557392
FMOD	-1.15865003656032
BRDT	1.44382635066956
ATRNL1	1.23611151299958
H4C11	2.6731452735696
BLM	1.94361775851192
CD99L2	-1.03026114417199
FAM72B	2.31803643946136
PAX2	2.54971354213372
APCDD1	-2.13486668487532
LINGO1	2.46282209409125
EBF3	-2.70608086717996
MORN3	1.33416716226223
MYH7	1.23093267732059
SYT17	1.35804668379083
MFSD12	1.05518549558379
CCDC69	-2.95962975551432
GFRA1	1.20306096955504
EFEMP1	-1.94734178721481
LAMC3	-1.11609435734661
P3H4	1.52943144517723
C2CD4A	1.87472635730338
DHCR7	1.19596190952645
NEK5	1.1345949382204
COX7B2	4.50324409027716
ANKRD35	-1.27064404437008
IFFO2	-1.47809647700962
TLR4	-1.48085946623991
MXRA7	-1.09012137202084
HNRNPAB	1.06036894300042
GPR160	1.32437567138346
BTG4	1.4329624502426
SIRPA	-1.11951425088008
JPT1	2.21647255398761
PHLDB1	-1.21647690748405
LAMB3	-1.56496941456236
ACMSD	1.79792621860468
CACNA2D1	-1.95703960802588
MYH6	2.44998597843343
PXDNL	1.81066122698215
NCAPG2	1.18515187427907
GALNT6	1.55131629435045
CCDC151	2.11264787640691
RAB19	1.50733939989823
HYLS1	1.0093769331809
H3C4	3.78836604225635
PIGR	-2.27950027639446
GABRA2	-1.54148185799697
SAA1	-3.41975442258948
H2BC7	3.95911095859473
RSPO1	-1.74575144768223
GABRG2	3.03341119989066
ARC	-1.05496149670147
MAGEA1	7.17794102267824
RSPO3	-2.4531763424338
PIWIL2	-1.03492485063977
APBB1IP	-1.3021053715295
ARL4A	-1.50855517832028
HBM	-2.23082027499295
TMEM71	-1.30040351711448
FAM163B	2.41184587907664
IL27	1.7650415106974
POTEE	1.26709949255397
H2BC12	2.14159962743678
HPR	-1.21174517065709
MFNG	-1.00674552697374
CAVIN1	-1.88789405669879
ATP2A1	1.11690202759817
SPOCK3	-2.4796658482058
MAP1LC3C	-3.41082051318203
INKA2	-1.28567508511729
HDGF	1.21549814400189
ANKRD20A4	-1.14167367722647
MYCBP2	-1.16406910459017
DLK2	-1.65149370538694
LAGE3	1.9777562414889
MDGA2	1.46370708272414
CCR3	1.15010915846982
GIP	1.85229720346023
SMC1B	2.38645451039352
POTEF	1.51638989726565
ARID5A	-1.04777275145261
PLN	-1.43574586252309
TRPM3	-2.07952360850189
DHRS9	-1.10483978483331
SYCP2	1.42658516045128
CACNA1E	1.65114695160466
RABEP2	1.27379388688779
SSTR2	1.69495754966192
DSCR8	4.0532294249722
CREB5	-1.95507822926118
SLC6A9	1.5421967947162
GJA9	1.20376653589378
SGO2	1.35041811549759
AMER2	1.43118756154794
STMN1	1.7598291428791
LVRN	-5.09406882915114
HMX3	3.49262068848327
MAGEA12	7.52998904773725
TLL2	1.42583639012502
RGR	1.00784527851331
MPPED2	-1.0315716691912
OR2L13	-2.40271270814058
PAX5	1.94085501785399
C8orf86	1.02798354308879
CTSE	1.42742943802734
HSD17B11	-1.33314000112106
FCRL1	1.47076480695667
FUT8	1.02753521712226
CX3CR1	-1.05301331162325
KCNMB2	-1.50383794327468
SUSD2	1.06538885323224
MAP3K19	2.01269189481619
ESRP1	1.61768155602037
TEAD4	1.04787636618054
DNA2	1.71656490273048
ITIH2	-2.22685304550217
EPHA2	-1.08567910855935
COL6A6	-3.19137302210051
ZNF781	-1.41651877133317
SCGB1D4	1.66430976638385
GYPE	-1.16498695191404
GIMAP5	-1.32967896479427
ZNF707	1.15021592024398
SLC4A8	1.57398504710217
H2AC13	5.05582053715793
FAM3D	-1.17536575656035
BCAS4	1.87996941943551
CCL20	2.4221163144918
COL20A1	1.3149909232813
FAM222A	1.22345375969609
POTEC	1.45373545703741
ANKRD30B	2.29205188619074
SPANXC	2.8212864462626
TRPM6	-1.53747146858498
SH3RF2	-1.25584293938486
GULP1	-1.3198157719446
SPTSSB	2.073390215317
GOLGA8A	-1.03316189312936
H2AC11	2.36429773842406
FTHL17	4.38292262195069
RRAGD	-1.23850400582711
KIRREL1	-1.20924686014716
MAPK10	-2.04679244073512
ELAVL3	2.35100741417446
PLAC1	4.76513224611234
SLC2A10	1.29515547514727
ANXA10	1.42893840302762
H3C12	4.77068327281313
TPGS1	1.11693644493846
AADACL3	-2.36077810163528
XRCC2	1.65270836651307
KLHDC1	-1.04601561953165
FGF17	-1.2278673984486
MFAP5	-2.00036849074596
RUNX2	1.37528285831304
KCNK5	1.19264044261166
CPLX2	6.29829807495019
CALCR	-1.44857260175694
H2AC17	4.74218608813375
CFH	-1.3876000334767
PGLYRP4	3.6356151132172
OR13G1	2.41976768708435
EFNA4	1.28828368446041
MB	1.90769564004955
MDK	1.44214491150014
RXRG	-3.03849570489164
AK3	-1.00032669446205
PLPPR3	1.81848141894539
ART5	-1.07416120244484
SULF2	1.09060895164425
BRMS1	1.00614772969628
OR2L3	-2.63683661811503
CRB2	-2.08575982693826
KCTD8	-1.57972102490443
DMBX1	2.29671099786086
HOXA4	-2.32930092937418
PYY	2.34115811732001
LCE1B	1.60622141593268
ARL9	1.18939922525673
TFRC	1.086773936304
ETS2	-1.23008300964126
LHFPL5	1.4725848470878
CLDN7	1.28225844397877
PARP9	1.00485124613781
SLC35F1	-1.07891504800364
CLPSL2	3.42514705311366
NMB	-1.89899530064649
MME	-3.26141000414328
WDR72	1.57206639018954
CES1	-3.67637518727372
DPP4	-1.50817662519953
MMP17	1.01932080950822
TPPP	-1.29977632468116
WDHD1	1.27101790866502
BAK1	1.03254715505709
HTR4	-2.01231874968774
OR10A3	-2.62038211904091
VKORC1L1	-1.21036531246363
CYB561	1.30624751547186
FAM177B	1.49052245295005
SOX10	-1.55974441108375
AOC1	2.54269451301909
FAM107A	-2.67378345972844
MEPE	1.8985992801951
RAB25	1.4880464604874
STAT1	1.19262431171456
CCL28	-2.3923237580616
ITPRIPL1	-2.2125963988442
SLC34A3	1.93621075038827
IQGAP3	3.71676043434969
PRC1	2.63984566896456
ATP1A2	-4.49431400383504
RASSF9	-1.96188168914396
EGFL6	-1.97166770118404
AMY2B	-1.09460813111695
POU3F3	-1.67174840963506
SP8	3.03087243196179
PAX9	1.6029261682062
IGSF9	1.99154191417738
ACOT7	1.38646867754701
SLC25A47	1.62973972366093
MRPL24	1.05307192056137
BRINP2	1.59546655391004
KRT19	1.94359044894484
NLGN1	-1.93718416346822
GPRASP1	-1.9974654934606
ARHGAP11A	2.18291436384139
AKR7A3	2.63150306056302
TEX45	1.75777284025054
ST6GAL2	1.26666345979482
ANKRD30A	1.14898284357938
CNTNAP2	3.90548736253241
E2F2	2.40029917706949
ASTN1	-1.8104093855394
TEDC2	2.84266378085708
MAG	1.44384281083573
ARHGEF15	-1.84139373504335
COLGALT2	-1.17433378239594
CCDC152	-1.03075734835906
CNR1	-1.19322707998031
GAGE2B	7.27764558593961
GP1BB	2.17726689656493
OR2T4	-1.24325166116359
OR2L2	-1.44702671946276
TRIM58	1.18184402294531
OR14A2	2.57754824195586
KIF26B	2.85768471622331
KMO	1.69939351572444
ZP4	4.13688134490546
ACTN2	2.63766604777361
GNG4	2.35631433675713
COA6	1.26640764306155
SLC35F3	-1.21054101774407
KCNK1	1.940967269583
FAM89A	-2.53472719749522
AGT	1.46920440692018
ACTA1	1.52251327335486
RHOU	-1.41685889779988
H2AW	2.05671531195138
H3-4	1.27325518863914
COQ8A	-1.31006386591621
THBS2	1.14675968447979
PARP1	1.1969422645592
DACT2	-2.93630368929606
H3-3A	1.12816101283701
GPR31	1.12850983365128
CAPN8	1.09318029419801
CCDC185	2.914659042201
MARC1	-2.72086726423304
MARK1	-1.12989917717632
SPATA17	1.64968514188614
GPATCH2	1.0290496248971
CENPF	3.24108169727612
PTPN14	-1.53676662836327
FLVCR1	1.43062385282302
DTL	3.03156826295835
INTS7	1.21102873576719
NEK2	4.0948593204485
SYT14	1.11597531089897
G0S2	-4.05446661274938
CR1	-1.0859379881847
CR2	1.33375806583868
C4BPA	-1.93881763655263
FCMR	1.06808342086329
IL20	3.41830408755858
AVPR1B	1.37574401762785
PM20D1	-1.38289131959951
LEMD1	1.3060924697989
NUAK2	2.11431072337484
LRRN2	1.53348661604471
KISS1	2.79301794416813
ETNK2	1.45559491728729
SNRPE	1.14995070049216
VIP	-2.06211768775597
MYCT1	-1.9808307527337
RABIF	1.22544962725537
UBE2T	3.20327383223959
GPR37L1	1.65689930717061
TIMM17A	1.09204233986235
LMOD1	-2.66201307656398
ARMT1	1.42588627634471
LAD1	1.33024980238114
TMEM9	1.12264705553784
INAVA	1.74474895089177
KIF14	3.30544084920498
ULBP2	1.75626491222781
LHX9	3.1617517960206
C1orf53	1.13539610386662
F13B	1.90439720082533
BRINP3	3.50107877663174
UST	-1.16262035074211
PLA2G4A	-1.44747599117453
SASH1	-1.25572096583487
PTGS2	-1.53365163304107
SAMD5	-2.82451853295158
PRG4	-3.53667552488953
EPM2A	-1.15126576462847
UTRN	-1.40825031273674
STX11	-2.16424037443216
KIAA1614	-1.03134828617848
AXDND1	1.56805454946015
ABRACL	1.36660064797756
PAPPA2	-2.52839724944986
GPR52	3.37909909538726
SERPINC1	1.36066015216814
C1orf105	2.58711407993229
MROH9	1.70783029364088
F5	1.034575681167
DPT	-3.55899645039268
MAEL	1.66478866510817
RGS4	1.92893402512596
DDR2	-2.6527146561405
FCGR3A	1.19314437928304
CFAP126	2.29444368768378
APOA2	2.97095622071363
PFDN2	1.19913230686887
KLHDC9	1.63377795708386
NECTIN4	1.13670594933014
ITLN2	2.67507971400987
ATP1A4	1.17328608728785
KCNJ9	1.10464853730626
KCNJ10	2.25894551892918
CFAP45	2.67846066704292
FCER1A	-1.17697503580746
ACKR1	-2.35831381743794
CADM3	-2.23588572130879
AIM2	1.81268041461948
TMEM244	1.66354199557843
OR6K3	1.09771625223504
SPTA1	-1.28750919460466
CD1B	1.34160686423796
FCRL3	1.87762620231245
SH2D2A	1.67314583777371
CRABP2	2.14093112488583
NAXE	1.29890258926608
TTC24	1.62294995594572
TSACC	1.83325290284433
ECHDC1	-1.1729062547839
LAMTOR2	1.37314394013478
UBQLN4	1.01664549307274
CENPW	1.70119127581255
EFNA1	1.08948544407812
EFNA3	1.83118689740923
NKAIN2	-1.1901625560716
TDRD10	-1.98985994548665
ROS1	2.26087844448515
C1orf189	1.98010478172729
FAM162B	-2.15207653825102
NKX6-2	3.96044760290674
CALHM4	-1.78353631617094
CALHM6	1.09118077988865
MKI67	3.10461142939859
CLRN3	-1.02721200813585
ADAM12	1.31843739133027
NPR1	-3.62871155938379
S100A16	1.18399920700556
S100A7	6.5606354536498
S100A8	2.71048425461787
S100A9	2.5259046486225
LOR	1.1061098589551
PRR9	1.54660870782573
SPRR2B	-1.65013174361131
IVL	3.38651267520946
LCE3D	1.71002771566194
CRCT1	3.74913378189632
TCHHL1	3.84523339229953
TEX36	1.08064831449595
TDRKH	1.16281234515281
BUB3	1.04272236754939
MLLT11	1.29456804357081
ANXA9	1.8379897353621
TARS2	1.02863466933375
PLPP4	5.00809493911341
H2BC21	2.02284013986152
H3C14	3.89711815316067
H2AC18	3.7378337245937
H3C10	4.34868514949767
H2BC18	1.22863653728744
FCGR1A	1.66348730627504
FAM72C	2.65464155639089
FCGR1B	1.11255003017275
HSPA12A	-1.964012228985
C10orf82	2.01587739633183
PRDM13	4.30950601508047
PNLIP	2.62341090806014
ADRB1	-1.38388452945157
HMGCS2	-1.02535654068362
HSD3B1	-1.1345680614869
TECTB	-2.21255532162295
RAB39B	1.23012567832583
CD2	1.02539410910189
SLC22A15	1.08730354644777
SMIM9	-1.43079213795913
AMPD1	-2.03638816010296
CFAP206	1.2525127175106
CGA	6.11789365099027
TBX18	-1.15562851869467
PLXNA3	1.12987038963598
SORCS3	2.27113957787387
ME1	-1.61376303710921
TMIGD3	1.00549511521805
ATP6AP1	1.20955100508993
NEURL1	3.43033392393187
CALHM3	1.74137080933291
KCNC4	-1.27428029170006
ALX3	2.18646982680624
SH3BGRL2	-1.93544162246377
LCA5	-1.23411193871297
INA	2.84470531893955
SYPL2	-1.29759556263252
SAMD10	1.2272431640525
SFXN2	1.08201797923831
PSRC1	1.86833428101254
TKTL1	-1.28262198093936
C1orf194	2.10526027298401
TNFRSF6B	1.57159909743915
ELOVL3	-1.82633609188999
VAV3	1.37872375158817
NTNG1	2.3476321251802
FNDC11	1.12166881750511
SRPK3	2.03518618474928
DPCD	1.04519787486776
PPDPF	1.21349397484277
PLPPR4	-1.06516629078214
LBX1	3.02648722423597
TLX1	6.03086994844004
KAZALD1	1.5319660904462
CHRNA4	2.21552726562265
MAGEA3	7.23064066711664
CSAG1	8.36091621668231
NKAIN4	1.95444680522895
DIPK1A	-1.14476407505921
GABRA3	3.39845076656772
GABRE	-2.25384787047021
SLC17A9	1.9767930466711
PRRG3	-2.58746339838008
SCD	-1.58962024751922
KHDC3L	-1.15963989848627
EPHX4	1.10229789262159
KHDC1L	1.59679963841072
HFM1	-1.49498176947921
OGFRL1	-1.02515163202988
BARHL2	1.86371822173426
LRRC8C	-1.09338900099757
GBP5	2.50701651226783
FMR1NB	2.45383304888756
MRGBP	1.04602911850142
ENTPD7	1.25723510172553
SPANXN1	3.45701719295324
NTSR1	2.77111391972573
SPANXN3	1.4917336219888
SPANXD	2.64604279702057
SPANXA2	3.37283268966556
SPANXA1	4.27879550676955
SOX3	2.47277250211613
HPSE2	-3.18414360402465
CLCA4	-3.30368266131272
COL24A1	1.49013227731355
PYROXD2	-1.20799698753209
AVPI1	-1.19569560728529
HOGA1	-1.37951359436541
ADGRG4	-2.41366191498378
ADGRL4	-1.7043380508533
IFI44	1.05534031087508
INTS6L	-1.01721831379785
PTGFR	-1.93499675714867
GIPC2	-2.68024933779103
DNAJB4	-1.50434951049292
GPC3	-2.52647962177635
GPC4	1.11943008511887
BMP5	-1.15530832001057
HCRTR2	1.25144657386475
FPGT-TNNI3K	-1.16651548925331
KLHL31	-3.88221751886292
DEPDC1	3.25672064551357
PGM1	-1.27231156972751
XPNPEP2	-2.84477099075157
FOXD3	3.0962142835116
PRR32	1.78317786679825
TENM1	-1.64278951282159
APCDD1L	-1.81104710420234
C20orf85	5.03342075201249
ZBP1	1.69622898849145
GLYATL3	5.03885633972595
ALDH18A1	1.03333346653195
JUN	-1.39091558601953
PLPP3	-1.95156493013817
CDCP2	-1.38542862889458
SLC25A27	-1.88475154936281
LDLRAD1	1.55218076818032
RHOXF2	1.0449195342814
ARRDC1	1.18290136338717
BCAS1	2.37035355600779
RBP4	-4.89352899273301
FFAR4	-1.75387192541575
CEP55	3.42585487972415
SLC1A7	-1.78400879125819
ZYG11A	1.42588081955233
LRRC26	1.62659936254585
ORC1	2.22844025690521
KCNG1	2.07389780987204
PARD6B	2.09714900307573
PAXX	1.33270354117978
PTGDS	-1.12767824428255
LCN12	1.94791903083382
AGPAT2	-1.71098337489483
ANKRD1	1.51982648463998
KCNB1	-2.84665725600805
LHX3	1.98029044117649
C1orf185	-2.37371969624639
C9orf116	2.03293965078082
SLC16A12	-1.97989027193649
IFIT1	1.41222176301862
COL5A1	1.9192058263657
IFIT2	1.0407216906856
VAV2	1.08728289384196
CH25H	-1.14951884130121
CT83	4.76731357738577
SLC2A6	1.55667100598642
LUZP4	1.56959127429265
ANKRD22	2.0663015125715
LIPJ	-1.27722058496364
PREX1	1.06539010838464
RAD54L	2.95619737868945
LURAP1	-1.26724828632644
TSPAN1	2.44283282118041
ADIRF	-1.53512530139583
MRPL14	1.32020649300098
MMRN2	-1.91666888296448
OBP2B	1.83927724171726
CHRDL1	-4.39780826683336
CEL	1.67791124811363
IRS4	1.17757227602338
PRXL2A	-1.21973491526839
PTCH2	-1.27972206984251
DYDC1	1.29939584587947
MAT1A	1.59479562138143
KIF2C	3.35099123885993
PLPP7	-1.87238671189575
CDH22	-1.03503243661396
PLAC9	-3.11202770008235
KLF17	1.08051447796008
CCDC24	1.24930711153383
MMP9	2.57674117712655
ZCCHC24	-1.55038461474674
FIBCD1	2.63540012438261
ARTN	3.22147172226048
LRRC73	2.09369865509365
MPL	-1.19318428567281
TIE1	-1.18170719964663
IER5L	1.96191680955823
CFAP57	1.11055783259761
SLC2A1	1.52247849150661
COMTD1	1.77927519513664
SLC22A7	1.66747295484114
EDN2	2.55447831639229
ESX1	2.23762269776498
FOXO6	1.68961851273701
CTPS1	1.34237989175852
GLRA4	-3.294955627725
WFDC10A	1.85419617062393
ZDHHC12	1.19763756359285
WFDC6	2.07919867543402
TCEAL5	-2.81196431383558
RIMS3	-1.40184637904775
DUSP13	3.54115389791988
WDR34	1.5677686355429
BEX1	3.49790759033771
PLAU	1.34884887627446
SEMG2	1.9916002584994
TCEAL6	-2.72940960689897
MFSD2A	1.0147800159979
BMP8B	1.17853773774899
CERCAM	1.0113071117252
HPCAL4	1.05868478547336
RIMS4	3.1428744874917
KCNK15	2.49644333452393
SYNPO2L	1.27566976637792
CENPI	2.11875591173732
TMEM35A	-1.5165028954638
DNAJC9	1.05492910418717
XKRX	1.21841938750136
GTSF1L	2.04688978765005
TNMD	-2.82147652861941
C1orf122	1.00127936077539
SLC25A25	-1.10049809838244
FAM102A	1.10567998504857
KLHL4	-2.02762485345679
CHST3	-1.23360741737645
SLC29A3	1.05434052982519
ADAMTS14	3.14274568944993
EIF4EBP2	-1.03347631403128
KCNK16	2.44780614017171
TTC16	1.27314734841748
CFAP157	1.45878367777515
ITM2A	-2.20696771830867
STXBP1	-1.19410286142439
MAGEE2	-1.00561446979489
GJB3	1.61525011221243
C1orf94	2.43602849422658
CCDC167	1.91471992698808
ANGPTL2	-1.8565921240559
VSTM2L	2.67349115613471
HPCA	1.01849299107986
SYNC	-1.10963849123865
NAP1L2	-1.57645678854784
WDR38	2.61061640703569
NR5A1	1.15065868608257
CCDC28B	1.07788415041795
LHX2	4.42255506471069
ADGRB2	1.99447419733318
PI16	-3.72434254438978
CXCR3	1.68014373794964
HCRTR1	-1.43282041625967
SERINC2	1.38730838765954
DSN1	1.11840985733535
NKAIN1	3.84078994903383
ITGB1BP2	1.05236522691903
RCC1	1.15767593734348
CLPSL1	2.94261489860515
PHYHIPL	-1.51617348137659
SMPDL3B	1.05709054357082
DES	-2.93346452910775
DKK1	2.14381580348575
CD164L2	-1.035209832691
SPDEF	1.55635154797796
OGDHL	1.94014082542486
C10orf53	1.53367301126643
SLC18A3	1.95600593996338
KIF12	1.18596276572796
DRGX	1.27578592445801
TMEM273	-1.82465338595737
GRM4	5.00777554808031
IL2RG	1.04747577525517
UQCC2	1.22698652996671
FAM110D	-2.01566444349748
SPAG4	1.6087969302141
UGCG	1.20170975734055
AUNIP	2.11767653736073
NPY4R	-1.44519429779551
SYT15	-1.01184509092692
GDPD2	2.23868355177263
KIF4A	3.83854222220805
ZDBF2	-1.11894155673507
SVEP1	-3.26755537267589
CNR2	1.03255271701759
GALE	1.60915903235742
AWAT1	1.54615816547319
EPB41L4B	-1.1744835757935
PFDN6	1.18589640366957
HTR1D	2.36437454452703
EPHB2	1.06506477961554
KLF4	-2.58558652642271
ABCA1	-1.26634869981825
VSIG4	-1.27477226855773
OXLD1	1.15829868470411
NIPSNAP3B	-2.91249630673112
